x,y
0.3993730556355063,-0.1720692726095312
-1.4371690528748682,0.4412282278554846
-0.19019579163332426,-0.5149808238359463
1.2740253436641757,1.4938524557340969
0.9078176958101911,0.8639012572466329
0.6315961888646409,-0.6571257362137265
1.221153188259095,1.1864482137928234
-1.353655968669055,-1.7211363757597662
-0.6447092892411698,-0.6307327829146051
-1.3377456583682161,0.27137056900837947
0.7011628574084703,1.359967284812139
-0.8865750247942695,1.3114916037551312
1.1975268447693537,-1.5736181965692089
0.5024851100096659,1.535102620804355
0.30849941110537116,0.15699704438168496
1.8082016365685434,-0.04576555470699332
-0.8241295751809178,-1.1888492456321882
-0.7351178201514904,-1.3108581390146938
0.7333595234162664,1.032497217632826
0.9662750501452739,1.076984950442446
1.4572807957842644,-0.8893950410511794
0.7374878512943621,1.3496364932489902
0.6288600241631783,-1.1808454750199608
-0.9789449265603498,-1.449727710895625
1.1713562184610586,1.0874332075988267
-1.6686910049974577,-0.2462905219343774
-0.964559508083509,-0.20703473128522634
1.3324595005385786,-1.1640519937670706
0.44366743578825213,-0.7411181773088408
1.2002127564895433,1.009046897743368
0.4922241347479736,1.7938634488745362
1.778899506865513,-1.3155659054761453
-0.8636641152145679,-1.8437111308419791
0.984686864376089,1.1916378478264658
0.8269481334796807,0.8697396091118773
-0.8580827836848595,-1.7734046159085337
1.0001265146595655,1.2695306715662875
0.8444661450387556,1.124871593809582
2.1865865351245937,0.30950001728949156
0.8505220723865602,1.7422967300704975
-0.14002912131891151,-1.7860602996700377
-2.1550164380226855,-0.4923646067659999
-0.34115407294167954,-0.25105644338313027
-0.3437938530753034,0.31154283014672307
0.8038917885057593,0.9800223683326058
0.5493634288116696,-1.6063544871771938
0.22424403098657353,1.3434552462228326
1.8327461353081012,-0.8884196086893847
0.5283118591761645,2.0492790589276515
0.09085777623996168,0.6486080223997805
-1.4187928830904617,1.5247922705139834
-0.7717527633941276,1.3791544187205098
1.493837823719244,0.3626032971751553
0.5063009179196108,1.4862054808024672
1.528855797576059,0.7012959969255268
1.506865719143447,-1.669932777533331
-0.9998163324423718,1.442521677717868
-1.7130093952680854,-0.3850683410753234
-0.8474808102070057,1.149646557206638
-0.3350675337364192,1.573167138805658
-0.513755734109875,-1.51012583715038
0.7259783564550305,0.9544610744648766
0.7947875901081033,1.291813718129695
